gene_id	rep1	rep2
ENSG00000241456	0	2
ENSG00000127377	14	28
ENSG00000106615	5347	4168
ENSG00000240132	10	9
ENSG00000106617	742	610
ENSG00000242048	0	0
ENSG00000239911	4	22
ENSG00000227562	0	0
ENSG00000106648	1	5
ENSG00000178234	1548	1407
ENSG00000229591	5	4
ENSG00000213188	4	0
ENSG00000055609	3745	2885
ENSG00000270405	0	0
ENSG00000204894	0	0
ENSG00000241007	1	0
ENSG00000241735	0	0
ENSG00000020219	0	0
ENSG00000261455	79	98
ENSG00000231139	0	0
ENSG00000225416	0	1
ENSG00000196584	2745	1760
ENSG00000214003	0	0
ENSG00000133627	1123	912
ENSG00000224104	0	0
ENSG00000234722	11	3
ENSG00000233489	0	0
ENSG00000130226	444	425
ENSG00000226509	0	0
ENSG00000270114	0	0
ENSG00000203335	2	2
ENSG00000233363	0	0
ENSG00000236408	0	0
ENSG00000214106	102	82
ENSG00000157212	3642	2555
ENSG00000272760	25	8
ENSG00000273183	4	0
ENSG00000273344	261	242
ENSG00000220575	2	0
ENSG00000157219	0	0
ENSG00000283339	0	0
ENSG00000274637	0	0
ENSG00000228806	0	0
ENSG00000217825	0	0
ENSG00000228521	0	0
ENSG00000278998	0	0
ENSG00000225612	0	0
ENSG00000273117	172	124
ENSG00000186480	6335	5269
ENSG00000204960	4	0
ENSG00000218672	0	0
ENSG00000260426	1	0
ENSG00000236544	0	0
ENSG00000164778	441	915
ENSG00000146910	3	1
ENSG00000283128	16	27
ENSG00000227365	0	0
ENSG00000216895	94	72
ENSG00000184863	4759	4376
ENSG00000164690	39	24
ENSG00000204876	0	0
ENSG00000270584	0	0
ENSG00000228569	0	0
ENSG00000233878	0	1
ENSG00000182648	119	127
ENSG00000279418	0	0
ENSG00000234450	0	8
ENSG00000105982	81	53
ENSG00000224903	0	1
ENSG00000105983	5152	3784
ENSG00000230033	0	0
ENSG00000146909	2519	1673
ENSG00000130675	37	32
ENSG00000235029	2	0
ENSG00000243479	4	4
ENSG00000236102	0	0
ENSG00000229365	0	0
ENSG00000269446	1	0
ENSG00000009335	6956	4963
ENSG00000225224	3	4
ENSG00000236018	12	6
ENSG00000224629	7	0
ENSG00000229660	0	5
ENSG00000105993	14126	9700
ENSG00000234210	4	8
ENSG00000223872	0	0
ENSG00000233191	0	0
ENSG00000280266	0	0
ENSG00000155093	25	30
ENSG00000222012	2	1
ENSG00000231515	0	0
ENSG00000233038	0	0
ENSG00000272839	0	0
ENSG00000231980	0	0
ENSG00000225365	0	0
ENSG00000232715	0	0
ENSG00000224324	5	3
ENSG00000146918	7626	5529
ENSG00000228030	0	0
ENSG00000117868	2915	2636
ENSG00000126870	1425	1225
ENSG00000231419	10	4
ENSG00000106018	69	58
ENSG00000229435	0	0
ENSG00000253620	1	0
ENSG00000253896	0	0
ENSG00000254193	0	0
ENSG00000253612	0	0
ENSG00000176269	0	0
ENSG00000255464	0	0
ENSG00000253166	0	0
ENSG00000223508	80	66
ENSG00000172748	188	121
ENSG00000272812	25	18
ENSG00000272240	27	20
ENSG00000273402	21	7
ENSG00000254104	2	0
ENSG00000249868	0	0
ENSG00000182366	1	7
ENSG00000147364	1038	853
ENSG00000272293	47	38
ENSG00000279852	18	10
ENSG00000180190	3954	2759
ENSG00000104714	1437	1092
ENSG00000254207	7	2
ENSG00000198010	184	186
ENSG00000282375	0	0
ENSG00000282759	6	3
ENSG00000282692	4	5
ENSG00000254160	0	0
ENSG00000275427	5	2
ENSG00000260721	0	0
ENSG00000282160	0	1
ENSG00000281961	0	2
ENSG00000253267	1	0
ENSG00000283576	0	0
ENSG00000254265	0	0
ENSG00000182372	3962	3400
ENSG00000282021	31	12
ENSG00000253982	328	325
ENSG00000104728	6177	4744
ENSG00000253696	11	9
ENSG00000253764	21	6
ENSG00000176595	1074	1205
ENSG00000270988	2	6
ENSG00000253805	0	0
ENSG00000036448	90	54
ENSG00000253444	0	0
ENSG00000282686	0	0
ENSG00000282142	0	4
ENSG00000253855	0	2
ENSG00000277526	0	4
ENSG00000254319	25	33
ENSG00000253853	2	2
ENSG00000183117	81	158
ENSG00000253162	0	0
ENSG00000254244	0	4
ENSG00000253262	0	0
ENSG00000273876	0	0
ENSG00000278256	0	0
ENSG00000271248	0	0
ENSG00000240486	0	0
ENSG00000253510	0	0
ENSG00000254007	6	4
ENSG00000275461	0	0
ENSG00000253571	0	0
ENSG00000253189	0	0
ENSG00000253880	0	0
ENSG00000246089	426	251
ENSG00000147316	2006	1442
ENSG00000253550	1	0
ENSG00000091879	113	133
ENSG00000271743	12	10
ENSG00000249898	40	67
ENSG00000155189	9923	6614
ENSG00000275591	519	647
ENSG00000245857	25	21
ENSG00000164825	4	2
ENSG00000250752	0	0
ENSG00000164822	0	2
ENSG00000254625	0	0
ENSG00000164821	0	0
ENSG00000223629	0	0
ENSG00000233238	0	0
ENSG00000233531	0	0
ENSG00000206047	0	0
ENSG00000215378	0	0
ENSG00000240247	0	0
ENSG00000232039	0	0
ENSG00000239839	0	0
ENSG00000234178	0	0
ENSG00000206042	0	0
ENSG00000164816	0	2
ENSG00000255273	0	0
ENSG00000234120	0	0
ENSG00000228744	1	2
ENSG00000254683	5	5
ENSG00000230106	0	4
ENSG00000214268	0	0
ENSG00000231930	0	0
ENSG00000255025	0	0
ENSG00000177306	0	0
ENSG00000230045	0	0
ENSG00000233132	0	0
ENSG00000249005	0	0
ENSG00000223885	0	0
ENSG00000215373	0	0
ENSG00000233295	0	1
ENSG00000215374	15	13
ENSG00000206034	0	0
ENSG00000230549	0	0
ENSG00000236125	0	0
ENSG00000235778	0	0
ENSG00000215372	0	0
ENSG00000215371	0	0
ENSG00000177257	0	0
ENSG00000255128	0	0
ENSG00000177243	0	0
ENSG00000164871	0	0
ENSG00000177023	0	0
ENSG00000187082	0	0
ENSG00000186599	0	0
ENSG00000198129	0	0
ENSG00000255251	0	0
ENSG00000248944	0	0
ENSG00000236660	0	0
ENSG00000234749	0	0
ENSG00000215365	0	0
ENSG00000241737	0	0
ENSG00000233176	0	0
ENSG00000254796	0	0
ENSG00000254889	0	0
ENSG00000254715	0	0
ENSG00000189393	0	0
ENSG00000231656	0	0
ENSG00000229477	0	0
ENSG00000224710	0	0
ENSG00000223535	0	0
ENSG00000237122	0	0
ENSG00000235825	0	0
ENSG00000254597	0	0
ENSG00000255378	0	0
ENSG00000254776	0	0
ENSG00000186572	0	0
ENSG00000186562	0	0
ENSG00000186579	0	0
ENSG00000176782	0	0
ENSG00000178287	0	0
ENSG00000176797	0	0
ENSG00000254543	0	0
ENSG00000171711	2	0
ENSG00000215356	0	0
ENSG00000229907	0	0
ENSG00000225725	11	0
ENSG00000255211	0	0
ENSG00000237038	0	0
ENSG00000225327	0	0
ENSG00000205989	0	0
ENSG00000233115	0	4
ENSG00000215354	0	4
ENSG00000254229	0	2
ENSG00000227013	0	0
ENSG00000253881	0	0
ENSG00000255459	0	3
ENSG00000244427	2	2
ENSG00000254311	0	0
ENSG00000249188	21	6
ENSG00000253893	30	15
ENSG00000268955	0	0
ENSG00000173295	234	187
ENSG00000253981	46	33
ENSG00000275342	4955	3382
ENSG00000253505	0	0
ENSG00000254153	11	11
ENSG00000253343	0	0
ENSG00000253774	0	0
ENSG00000253130	3	0
ENSG00000253958	35	15
ENSG00000254367	1	1
ENSG00000147324	5911	4399
ENSG00000270966	2	5
ENSG00000233609	0	5
ENSG00000104626	2263	1513
ENSG00000173281	8815	6322
ENSG00000254340	1	8
ENSG00000253426	39	58
ENSG00000279949	0	9
ENSG00000253252	33	38
ENSG00000248538	12	24
ENSG00000254091	0	0
ENSG00000254235	0	0
ENSG00000253887	1	0
ENSG00000253735	0	0
ENSG00000254237	0	0
ENSG00000249050	0	0
ENSG00000272267	41	33
ENSG00000173273	5224	4681
ENSG00000253697	0	0
ENSG00000253230	917	672
ENSG00000260093	12	4
ENSG00000175806	128	132
ENSG00000249848	0	0
ENSG00000261451	8	4
ENSG00000253641	3	5
ENSG00000253678	0	0
ENSG00000253649	16	7
ENSG00000272505	15	12
ENSG00000184647	0	0
ENSG00000183638	23	16
ENSG00000171060	2	2
ENSG00000171056	77	44
ENSG00000258724	0	0
ENSG00000248896	15	4
ENSG00000254093	826	546
ENSG00000253695	2	0
ENSG00000280294	62	50
ENSG00000171044	390	308
ENSG00000254839	0	1
ENSG00000269918	123	101
ENSG00000255310	297	226
ENSG00000254936	2	8
ENSG00000254556	0	6
ENSG00000231965	6	6
ENSG00000270076	18	11
ENSG00000236827	0	0
ENSG00000239315	0	0
ENSG00000249316	2	0
ENSG00000104643	3504	2394
ENSG00000246477	35	26
ENSG00000177710	2	5
ENSG00000154316	11	10
ENSG00000255020	19	14
ENSG00000184608	2	3
ENSG00000154319	471	366
ENSG00000136573	2	2
ENSG00000269954	0	0
ENSG00000254774	0	2
ENSG00000255518	0	1
ENSG00000255354	2	0
ENSG00000170983	0	0
ENSG00000136574	472	337
ENSG00000255394	12	12
ENSG00000154328	808	742
ENSG00000227203	2	1
ENSG00000079459	26666	22877
ENSG00000255046	25	19
ENSG00000164733	2941	2743
ENSG00000269899	8	7
ENSG00000255144	0	0
ENSG00000254948	0	0
ENSG00000206014	0	0
ENSG00000205884	0	0
ENSG00000205883	0	0
ENSG00000205882	4	2
ENSG00000255174	0	0
ENSG00000254507	7	7
ENSG00000255016	0	0
ENSG00000254817	0	0
ENSG00000254700	0	0
ENSG00000233050	0	0
ENSG00000255544	0	0
ENSG00000215343	10	6
ENSG00000255052	2	0
ENSG00000254923	0	0
ENSG00000226430	0	0
ENSG00000223443	0	2
ENSG00000254866	5	1
ENSG00000205879	5	2
ENSG00000249889	1	2
ENSG00000186523	354	317
ENSG00000255495	158	123
ENSG00000254527	4	0
ENSG00000237215	0	0
ENSG00000232948	0	0
ENSG00000254623	0	0
ENSG00000215339	2	2
ENSG00000227888	37	6
ENSG00000254423	0	0
ENSG00000255556	0	0
ENSG00000242296	2	1
ENSG00000270074	28	32
ENSG00000251402	6	6
ENSG00000250794	14	10
ENSG00000145002	10	9
ENSG00000255549	0	2
ENSG00000270154	10	2
ENSG00000242607	22	13
ENSG00000255122	19	11
ENSG00000244289	6	6
ENSG00000255253	4	0
ENSG00000254581	0	0
ENSG00000177400	0	0
ENSG00000254917	0	0
ENSG00000254724	0	0
ENSG00000154359	4850	3596
ENSG00000254813	0	0
ENSG00000255494	2	1
ENSG00000250305	282	261
ENSG00000251468	33	32
ENSG00000164741	1218	1088
ENSG00000253932	2	6
ENSG00000253257	0	0
ENSG00000164743	85	58
ENSG00000254491	0	0
ENSG00000255457	0	0
ENSG00000255413	0	0
ENSG00000254753	0	0
ENSG00000254425	1	0
ENSG00000255437	0	0
ENSG00000185053	0	3
ENSG00000254575	0	0
ENSG00000214366	0	0
ENSG00000255365	0	0
ENSG00000255076	0	0
ENSG00000249368	0	0
ENSG00000104723	4071	3284
ENSG00000248423	0	2
ENSG00000250483	4	16
ENSG00000226836	0	0
ENSG00000253648	0	0
ENSG00000038945	38	48
ENSG00000253951	0	0
ENSG00000253934	0	0
ENSG00000253184	0	0
ENSG00000253496	0	0
ENSG00000078579	24	12
ENSG00000155970	484	356
ENSG00000249258	4	11
ENSG00000244113	2	1
ENSG00000104219	1977	1921
ENSG00000198791	9160	6524
ENSG00000155975	2173	1849
ENSG00000003987	385	264
ENSG00000214607	0	0
ENSG00000003989	1991	1430
ENSG00000279271	0	0
ENSG00000280453	0	0
ENSG00000279903	1	0
ENSG00000279932	0	2
ENSG00000104213	205	141
ENSG00000277466	0	0
ENSG00000129422	449	367
ENSG00000253168	0	0
ENSG00000253944	0	0
ENSG00000253671	0	0
ENSG00000104760	0	4
ENSG00000253215	0	0
ENSG00000254054	3	0
ENSG00000078674	15119	11055
ENSG00000104763	3057	2568
ENSG00000245281	11	17
ENSG00000253384	4	2
ENSG00000171428	257	238
ENSG00000254015	0	0
ENSG00000253937	0	0
ENSG00000244593	0	0
ENSG00000271654	0	1
ENSG00000156006	16	10
ENSG00000156011	3388	2884
ENSG00000187229	0	2
ENSG00000244018	0	2
ENSG00000283402	0	0
ENSG00000278886	4	0
ENSG00000253335	0	3
ENSG00000270255	2	0
ENSG00000253557	0	1
ENSG00000254242	0	0
ENSG00000250316	0	0
ENSG00000254201	0	0
ENSG00000253280	0	0
ENSG00000279919	0	0
ENSG00000104611	232	147
ENSG00000279858	0	0
ENSG00000147408	28	37
ENSG00000253270	0	0
ENSG00000104613	2645	1873
ENSG00000175445	1226	975
ENSG00000253775	0	0
ENSG00000242709	0	0
ENSG00000036565	2	6
ENSG00000147416	5193	3703
ENSG00000061337	1552	1047
ENSG00000253733	2	0
ENSG00000253164	1	0
ENSG00000253178	0	0
ENSG00000253300	8	11
ENSG00000253866	0	0
ENSG00000254260	1	0
ENSG00000254092	0	0
ENSG00000253147	0	0
ENSG00000254026	0	0
ENSG00000253199	0	0
ENSG00000254040	0	0
ENSG00000280215	0	0
ENSG00000254334	0	0
ENSG00000168546	124	123
ENSG00000273484	0	2
ENSG00000147443	4	8
ENSG00000130227	13271	9308
ENSG00000158806	16	23
ENSG00000158815	758	656
ENSG00000158856	89	86
ENSG00000158863	720	577
ENSG00000275074	49	69
ENSG00000168453	7	4
ENSG00000168476	1302	964
ENSG00000168481	4	0
ENSG00000168484	0	0
ENSG00000168487	721	595
ENSG00000177725	4	0
ENSG00000168490	359	300
ENSG00000168495	3476	2559
ENSG00000254064	17	20
ENSG00000197181	14	22
ENSG00000104635	17039	10451
ENSG00000241026	2	0
ENSG00000120910	150	133
ENSG00000254272	0	0
ENSG00000251034	11	7
ENSG00000120896	1498	1693
ENSG00000254230	0	0
ENSG00000120913	544	413
ENSG00000248235	0	0
ENSG00000241852	822	651
ENSG00000158941	6810	4517
ENSG00000253200	46	48
ENSG00000147439	487	339
ENSG00000261026	2	4
ENSG00000179388	27	29
ENSG00000253125	0	0
ENSG00000134020	0	0
ENSG00000248738	4	0
ENSG00000253142	0	2
ENSG00000245025	18	12
ENSG00000008853	1015	718
ENSG00000120889	6886	5262
ENSG00000246130	93	29
ENSG00000253616	10	5
ENSG00000173535	594	503
ENSG00000173530	1448	1005
ENSG00000253930	71	21
ENSG00000104689	661	378
ENSG00000243265	2	0
ENSG00000246582	56	41
ENSG00000250714	0	0
ENSG00000147457	3231	2410
ENSG00000104679	1314	876
ENSG00000134013	3058	2503
ENSG00000253837	22	4
ENSG00000197217	3404	2957
ENSG00000253390	16	23
ENSG00000253483	6	7
ENSG00000253986	3	11
ENSG00000147454	1887	1554
ENSG00000253488	10	4
ENSG00000167034	131	50
ENSG00000180053	1	2
ENSG00000253471	0	0
ENSG00000254002	0	0
ENSG00000271118	0	0
ENSG00000159167	2053	1778
ENSG00000253891	0	1
ENSG00000042980	46	24
ENSG00000253535	2	3
ENSG00000134028	0	0
ENSG00000069206	0	4
ENSG00000253643	0	0
ENSG00000272163	93	112
ENSG00000104722	7694	17277
ENSG00000277586	3190	6048
ENSG00000272157	0	0
ENSG00000253832	0	1
ENSG00000253670	0	0
ENSG00000147459	1130	913
ENSG00000147437	26	22
ENSG00000253476	18	0
ENSG00000104756	1587	1285
ENSG00000184661	4222	3161
ENSG00000253100	0	0
ENSG00000253342	0	0
ENSG00000254178	0	0
ENSG00000221818	87	78
ENSG00000249213	0	2
ENSG00000221914	6426	4800
ENSG00000228451	63	84
ENSG00000104765	3855	4988
ENSG00000253430	2	0
ENSG00000251203	0	0
ENSG00000254362	2	0
ENSG00000240694	1054	1053
ENSG00000092964	19307	14463
ENSG00000253208	0	0
ENSG00000120907	18	15
ENSG00000240519	0	0
ENSG00000253813	0	0
ENSG00000275115	0	0
ENSG00000215288	0	1
ENSG00000253899	0	0
ENSG00000253903	0	0
ENSG00000253888	0	0
ENSG00000015592	29	66
ENSG00000104228	1682	968
ENSG00000120899	295	248
ENSG00000120903	4	8
ENSG00000120915	1156	982
ENSG00000234770	0	0
ENSG00000120885	8033	5360
ENSG00000168077	1153	936
ENSG00000253560	0	0
ENSG00000279302	2	4
ENSG00000147419	2925	2603
ENSG00000253875	4	0
ENSG00000171320	1843	1264
ENSG00000168078	810	997
ENSG00000253176	0	0
ENSG00000168079	15	23
ENSG00000253290	0	0
ENSG00000253615	0	2
ENSG00000253397	0	0
ENSG00000189233	7	6
ENSG00000134014	2192	1800
ENSG00000250516	0	0
ENSG00000253907	0	0
ENSG00000253690	0	0
ENSG00000239198	0	0
ENSG00000168081	2	0
ENSG00000186918	979	954
ENSG00000214050	169	155
ENSG00000254370	1	5
ENSG00000253567	3	0
ENSG00000104290	8232	8036
ENSG00000012232	9168	7435
ENSG00000246339	38	27
ENSG00000104299	1549	1150
ENSG00000254034	4	2
ENSG00000242958	4	2
ENSG00000147421	864	810
ENSG00000259196	0	2
ENSG00000259366	131	114
ENSG00000259607	0	0
ENSG00000197892	927	827
ENSG00000254129	0	0
ENSG00000253770	2	2
ENSG00000120875	2408	3506
ENSG00000260253	10	17
ENSG00000253632	0	0
ENSG00000253182	0	0
ENSG00000280147	0	1
ENSG00000243844	1	0
ENSG00000251191	0	2
ENSG00000253490	4	2
ENSG00000248964	4	0
ENSG00000254086	0	0
ENSG00000253604	2	1
ENSG00000253279	0	0
ENSG00000254013	25	3
ENSG00000133872	4764	3723
ENSG00000272256	2	3
ENSG00000104660	3891	3120
ENSG00000241511	0	1
ENSG00000177669	8	4
ENSG00000271869	29	42
ENSG00000104671	882	706
ENSG00000253708	3	6
ENSG00000272375	6	0
ENSG00000248159	0	1
ENSG00000254316	0	0
ENSG00000253346	0	0
ENSG00000254152	0	0
ENSG00000127589	46	37
ENSG00000254109	28	13
ENSG00000157110	10260	8408
ENSG00000279041	209	120
ENSG00000197265	1450	1073
ENSG00000253112	0	0
ENSG00000253457	0	2
ENSG00000104687	5909	4477
ENSG00000104691	696	359
ENSG00000271081	0	1
ENSG00000104695	5496	4357
ENSG00000133863	1347	914
ENSG00000253204	0	0
ENSG00000253793	0	0
ENSG00000172733	482	475
ENSG00000165392	3154	2566
ENSG00000253579	4	2
ENSG00000253961	10	1
ENSG00000229211	0	0
ENSG00000253377	1	0
ENSG00000254095	0	0
ENSG00000253275	0	0
ENSG00000157168	315	297
ENSG00000253974	0	0
ENSG00000254049	0	0
ENSG00000247134	554	488
ENSG00000254346	5	4
ENSG00000254090	2	0
ENSG00000253393	0	0
ENSG00000253993	0	0
ENSG00000272338	18	10
ENSG00000172728	1020	872
ENSG00000254061	0	1
ENSG00000129696	966	816
ENSG00000198042	2646	1576
ENSG00000253232	0	0
ENSG00000253995	0	0
ENSG00000133874	1200	1115
ENSG00000133878	116	91
ENSG00000253642	4	3
ENSG00000253684	0	0
ENSG00000253569	0	0
ENSG00000240738	0	0
ENSG00000188512	0	0
ENSG00000254194	0	0
ENSG00000254302	0	0
ENSG00000253108	0	0
ENSG00000254033	0	0
ENSG00000215264	0	0
ENSG00000254344	0	0
ENSG00000243181	1	7
ENSG00000156687	3114	2036
ENSG00000279099	2	15
ENSG00000232024	30	14
ENSG00000253452	0	0
ENSG00000253524	0	0
ENSG00000254309	0	0
ENSG00000253504	0	0
ENSG00000254384	0	0
ENSG00000253685	0	0
ENSG00000253610	0	0
ENSG00000254320	0	0
ENSG00000253363	0	0
ENSG00000244708	0	0
ENSG00000215262	0	4
ENSG00000274489	0	0
ENSG00000219491	0	0
ENSG00000243503	0	0
ENSG00000254038	6	2
ENSG00000253650	0	0
ENSG00000253123	0	0
ENSG00000253746	3	0
ENSG00000253161	6	4
ENSG00000253388	0	0
ENSG00000253414	0	0
ENSG00000254111	4	0
ENSG00000254290	0	0
ENSG00000254306	0	0
ENSG00000253344	0	0
ENSG00000183779	727	846
ENSG00000253181	2	0
ENSG00000183154	1	3
ENSG00000147475	5108	3743
ENSG00000233170	21	4
ENSG00000147471	3389	2379
ENSG00000020181	367	302
ENSG00000104221	521	278
ENSG00000156675	2125	1545
ENSG00000280064	0	0
ENSG00000169154	0	0
ENSG00000188778	2	2
ENSG00000270865	0	0
ENSG00000187840	4472	3199
ENSG00000260949	10	7
ENSG00000272128	3	8
ENSG00000129691	4045	3100
ENSG00000240015	2	1
ENSG00000147465	105	58
ENSG00000253356	1	0
ENSG00000175324	834	564
ENSG00000156735	3652	2616
ENSG00000248585	4	2
ENSG00000085788	1338	1592
ENSG00000147535	1677	1213
ENSG00000147548	5392	4457
ENSG00000255487	2	0
ENSG00000254898	1	0
ENSG00000272092	10	10
ENSG00000165046	162	132
ENSG00000254981	0	0
ENSG00000272159	3	3
ENSG00000077782	27932	21915
ENSG00000255201	84	64
ENSG00000239218	142	84
ENSG00000196166	13	2
ENSG00000253361	6	8
ENSG00000254100	2	7
ENSG00000253570	0	0
ENSG00000254321	2	0
ENSG00000147526	1554	1346
ENSG00000253586	0	0
ENSG00000253829	20	8
ENSG00000169499	203	200
ENSG00000253645	0	0
ENSG00000169495	2	2
ENSG00000169490	2578	1701
ENSG00000168615	1323	1110
ENSG00000197140	9	15
ENSG00000243095	0	1
ENSG00000253160	0	0
ENSG00000196115	0	0
ENSG00000197475	0	2
ENSG00000254067	0	2
ENSG00000168619	0	4
ENSG00000104755	0	0
ENSG00000253332	1	0
ENSG00000253233	0	0
ENSG00000131203	1262	913
ENSG00000253939	22	6
ENSG00000253838	17	23
ENSG00000254287	5	3
ENSG00000188676	1	2
ENSG00000253790	0	0
ENSG00000253381	0	0
ENSG00000253665	0	0
ENSG00000176907	39	69
ENSG00000254143	0	0
ENSG00000253802	0	2
ENSG00000253354	0	0
ENSG00000272479	2	0
ENSG00000165061	552	609
ENSG00000254383	0	0
ENSG00000104332	37989	25766
ENSG00000239281	0	0
ENSG00000253509	0	5
ENSG00000253396	0	0
ENSG00000147533	3183	2692
ENSG00000253943	4	2
ENSG00000147536	2815	1907
ENSG00000253133	6	4
ENSG00000253174	4	6
ENSG00000158669	4074	2813
ENSG00000264578	0	0
ENSG00000165066	2	1
ENSG00000029534	493	434
ENSG00000253389	0	0
ENSG00000260588	73	60
ENSG00000083168	5052	4108
ENSG00000244235	0	0
ENSG00000253135	0	0
ENSG00000271938	3	0
ENSG00000261449	2	0
ENSG00000070718	1577	1237
ENSG00000104368	1169	796
ENSG00000253408	2	0
ENSG00000104365	1730	1305
ENSG00000070501	1527	1253
ENSG00000240395	9	7
ENSG00000104371	80	134
ENSG00000078668	5627	4091
ENSG00000168575	2581	1423
ENSG00000254131	2	0
ENSG00000254165	13	12
ENSG00000176209	1474	1315
ENSG00000147432	0	1
ENSG00000255101	2	0
ENSG00000255361	0	0
ENSG00000147434	8	8
ENSG00000131931	1246	843
ENSG00000120925	1176	1019
ENSG00000168172	3326	3159
ENSG00000254673	0	0
ENSG00000168522	2861	2084
ENSG00000185900	796	515
ENSG00000254198	251	212
ENSG00000165102	979	866
ENSG00000253611	0	0
ENSG00000253884	0	0
ENSG00000255166	0	0
ENSG00000253312	0	0
ENSG00000253186	0	0
ENSG00000253606	0	0
ENSG00000234713	0	0
ENSG00000253707	0	0
ENSG00000188877	0	0
ENSG00000255497	0	0
ENSG00000254342	0	0
ENSG00000250637	0	0
ENSG00000254069	0	0
ENSG00000253319	0	0
ENSG00000253418	0	0
ENSG00000254145	0	0
ENSG00000253748	0	0
ENSG00000253195	0	0
ENSG00000253845	0	0
ENSG00000253198	0	0
ENSG00000253425	0	0
ENSG00000248498	0	0
ENSG00000254070	0	0
ENSG00000251470	0	0
ENSG00000228984	0	0
ENSG00000250857	0	0
ENSG00000253314	0	0
ENSG00000253828	0	0
ENSG00000282321	0	0
ENSG00000254118	0	0
ENSG00000254156	0	0
ENSG00000253803	0	0
ENSG00000253745	0	0
ENSG00000253782	0	0
ENSG00000215179	2	0
ENSG00000248347	0	2
ENSG00000188873	7	8
ENSG00000248531	0	0
ENSG00000254348	0	0
ENSG00000255366	3	2
ENSG00000253502	0	0
ENSG00000253817	0	0
ENSG00000215177	0	0
ENSG00000164808	2086	1782
ENSG00000253330	8	2
ENSG00000269924	0	1
ENSG00000251354	0	4
ENSG00000254065	0	0
ENSG00000221869	89	62
ENSG00000253729	45364	31180
ENSG00000104738	31970	19417
ENSG00000169139	5247	4564
ENSG00000253843	0	0
ENSG00000253654	0	0
ENSG00000224594	5	11
ENSG00000279881	2	0
ENSG00000253140	0	0
ENSG00000253688	1	0
ENSG00000253608	0	0
ENSG00000233858	0	0
ENSG00000253702	0	0
ENSG00000253455	0	0
ENSG00000253892	0	0
ENSG00000034239	40	30
ENSG00000233109	1	2
ENSG00000019549	566	457
ENSG00000168333	0	0
ENSG00000253474	1	0
ENSG00000254268	0	0
ENSG00000253380	0	0
ENSG00000253206	0	0
ENSG00000253810	2	3
ENSG00000253484	6	4
ENSG00000271148	0	0
ENSG00000147481	29	37
ENSG00000253849	0	0
ENSG00000254392	0	0
ENSG00000254358	0	0
ENSG00000253340	0	0
ENSG00000253664	0	0
ENSG00000147485	27	12
ENSG00000254025	0	0
ENSG00000254225	0	0
ENSG00000272076	0	4
ENSG00000168300	1203	1143
ENSG00000253475	3	5
ENSG00000228801	102	133
ENSG00000272024	0	10
ENSG00000253844	2	0
ENSG00000254136	0	0
ENSG00000147488	16	68
ENSG00000254314	0	0
ENSG00000253551	0	0
ENSG00000253924	0	0
ENSG00000240534	0	0
ENSG00000196711	17	6
ENSG00000023287	6667	5539
ENSG00000271555	4	0
ENSG00000183729	12	10
ENSG00000248911	0	0
ENSG00000250494	0	0
ENSG00000254687	2	5
ENSG00000082556	207	300
ENSG00000260484	0	5
ENSG00000274295	2	0
ENSG00000253369	0	2
ENSG00000254204	0	0
ENSG00000237807	0	4
ENSG00000240919	1	0
ENSG00000206144	1	2
ENSG00000253668	0	2
ENSG00000047249	2557	1828
ENSG00000147509	131	140
ENSG00000272457	4	2
ENSG00000244159	7	0
ENSG00000187735	14890	10964
ENSG00000253667	21	16
ENSG00000260955	4	4
ENSG00000120992	11421	8809
ENSG00000254274	8	0
ENSG00000137547	3847	2290
ENSG00000270980	0	0
ENSG00000253840	0	0
ENSG00000276605	0	0
ENSG00000164736	568	369
ENSG00000274310	0	0
ENSG00000270275	0	0
ENSG00000226098	0	0
ENSG00000104237	4	2
ENSG00000253114	0	0
ENSG00000206579	166	109
ENSG00000253976	0	0
ENSG00000253857	1	0
ENSG00000248522	0	0
ENSG00000254357	2	0
ENSG00000167904	1149	1145
ENSG00000137574	3878	2682
ENSG00000254087	4279	2553
ENSG00000254325	2	0
ENSG00000236814	4	0
ENSG00000008988	46755	33171
ENSG00000253603	3	2
ENSG00000248578	0	0
ENSG00000172680	8	11
ENSG00000181690	1595	1412
ENSG00000170791	1303	1065
ENSG00000272343	19	8
ENSG00000254216	0	0
ENSG00000170786	4	0
ENSG00000253542	0	1
ENSG00000181195	36	54
ENSG00000254254	8	7
ENSG00000253541	0	0
ENSG00000246430	0	4
ENSG00000253139	0	0
ENSG00000241431	15	7
ENSG00000254055	0	0
ENSG00000270328	0	0
ENSG00000104331	4720	3729
ENSG00000253301	0	2
ENSG00000251142	0	6
ENSG00000253614	0	0
ENSG00000215117	0	0
ENSG00000253871	0	0
ENSG00000243050	0	0
ENSG00000253821	0	0
ENSG00000253322	3	3
ENSG00000254139	0	0
ENSG00000253376	0	0
ENSG00000205293	0	0
ENSG00000169122	506	404
ENSG00000253523	0	0
ENSG00000253116	4	1
ENSG00000242595	2	0
